scrape_timestamp,page_number,row_number,inferred_name,inferred_handle,inferred_followers,inferred_er,inferred_engagement,numeric_tokens,percent_tokens,all_visible_text,visible_lines_json,debug_notes,line_1,line_2,line_3,line_4,line_5,line_6,line_7,line_8,line_9,line_10,line_11,line_12
2026-03-26T10:57:04,8,2,Elizabeth Aylor | Hormone & Metabolism Coach,@elizabethaylorfitness,599k,0.18%,0.18,"[""599k"", ""0.18"", ""1.1k""]","[""0.18%""]",Elizabeth Aylor | Hormone & Metabolism Coach | @elizabethaylorfitness | 599k | 0.18% | 1.1k | Save,"[""Elizabeth Aylor | Hormone & Metabolism Coach"", ""@elizabethaylorfitness"", ""599k"", ""0.18%"", ""1.1k"", ""Save""]",,Elizabeth Aylor | Hormone & Metabolism Coach,@elizabethaylorfitness,599k,0.18%,1.1k,Save,,,,,,
2026-03-26T10:57:04,8,3,Brandon Clark,@brandon_c_clark,593.3k,1.46%,1.46,"[""593.3k"", ""1.46"", ""8.7k""]","[""1.46%""]",Brandon Clark | @brandon_c_clark | 593.3k | 1.46% | 8.7k | Save,"[""Brandon Clark"", ""@brandon_c_clark"", ""593.3k"", ""1.46%"", ""8.7k"", ""Save""]",,Brandon Clark,@brandon_c_clark,593.3k,1.46%,8.7k,Save,,,,,,
2026-03-26T10:57:04,8,4,Holistic Health & Wellness,@holistichealths,590.8k,0.54%,0.54,"[""590.8k"", ""0.54"", ""3.2k""]","[""0.54%""]",Holistic Health & Wellness | @holistichealths | 590.8k | 0.54% | 3.2k | Save,"[""Holistic Health & Wellness"", ""@holistichealths"", ""590.8k"", ""0.54%"", ""3.2k"", ""Save""]",,Holistic Health & Wellness,@holistichealths,590.8k,0.54%,3.2k,Save,,,,,,
2026-03-26T10:57:04,8,5,Troy Casey CHN,@certifiedhealthnut,590.1k,0.09%,0.09,"[""590.1k"", ""0.09"", ""534""]","[""0.09%""]",Troy Casey CHN | @certifiedhealthnut | 590.1k | 0.09% | 534 | Save,"[""Troy Casey CHN"", ""@certifiedhealthnut"", ""590.1k"", ""0.09%"", ""534"", ""Save""]",,Troy Casey CHN,@certifiedhealthnut,590.1k,0.09%,534,Save,,,,,,
2026-03-26T10:57:04,8,6,"Danielle McClellan, Dietitian",@danielle_the_dietitian,588.7k,0.07%,0.07,"[""588.7k"", ""0.07"", ""423""]","[""0.07%""]","Danielle McClellan, Dietitian | @danielle_the_dietitian | 588.7k | 0.07% | 423 | Save","[""Danielle McClellan, Dietitian"", ""@danielle_the_dietitian"", ""588.7k"", ""0.07%"", ""423"", ""Save""]",,"Danielle McClellan, Dietitian",@danielle_the_dietitian,588.7k,0.07%,423,Save,,,,,,
2026-03-26T10:57:04,8,7,Bella | Carnivore Diet | Ex-Vegan,@steakandbuttergal,583.3k,1.52%,1.52,"[""583.3k"", ""1.52"", ""8.9k""]","[""1.52%""]",Bella | Carnivore Diet | Ex-Vegan | @steakandbuttergal | 583.3k | 1.52% | 8.9k | Save,"[""Bella | Carnivore Diet | Ex-Vegan"", ""@steakandbuttergal"", ""583.3k"", ""1.52%"", ""8.9k"", ""Save""]",,Bella | Carnivore Diet | Ex-Vegan,@steakandbuttergal,583.3k,1.52%,8.9k,Save,,,,,,
2026-03-26T10:57:04,8,8,"Dr. Lily Choi ☯︎ D. Ac, L. Ac",@lilychoinaturalhealing,577.9k,0.31%,0.31,"[""577.9k"", ""0.31"", ""1.8k""]","[""0.31%""]","Dr. Lily Choi ☯︎ D. Ac, L. Ac | @lilychoinaturalhealing | 577.9k | 0.31% | 1.8k | Save","[""Dr. Lily Choi \u262f\ufe0e D. Ac, L. Ac"", ""@lilychoinaturalhealing"", ""577.9k"", ""0.31%"", ""1.8k"", ""Save""]",,"Dr. Lily Choi ☯︎ D. Ac, L. Ac",@lilychoinaturalhealing,577.9k,0.31%,1.8k,Save,,,,,,
2026-03-26T10:57:04,8,9,Sal,@journeywithsal,576.7k,1.1%,1.1,"[""576.7k"", ""1.1"", ""6.3k""]","[""1.1%""]",Sal | @journeywithsal | 576.7k | 1.1% | 6.3k | Save,"[""Sal"", ""@journeywithsal"", ""576.7k"", ""1.1%"", ""6.3k"", ""Save""]",,Sal,@journeywithsal,576.7k,1.1%,6.3k,Save,,,,,,
2026-03-26T10:57:04,8,10,Ancient Nutrition,@ancientnutrition,570.7k,0.08%,0.08,"[""570.7k"", ""0.08"", ""464""]","[""0.08%""]",Ancient Nutrition | @ancientnutrition | 570.7k | 0.08% | 464 | Save,"[""Ancient Nutrition"", ""@ancientnutrition"", ""570.7k"", ""0.08%"", ""464"", ""Save""]",,Ancient Nutrition,@ancientnutrition,570.7k,0.08%,464,Save,,,,,,
2026-03-26T10:57:04,8,11,Ron Jones | Online Strength Coach,@bigronjones,569.7k,0.03%,0.03,"[""569.7k"", ""0.03"", ""163""]","[""0.03%""]",Ron Jones | Online Strength Coach | @bigronjones | 569.7k | 0.03% | 163 | Save,"[""Ron Jones | Online Strength Coach"", ""@bigronjones"", ""569.7k"", ""0.03%"", ""163"", ""Save""]",,Ron Jones | Online Strength Coach,@bigronjones,569.7k,0.03%,163,Save,,,,,,
2026-03-26T10:57:04,8,12,Anais Zanotti | Plant-Based Metabolic Coach for Women 40+,@anaiszanotti,40,0.24%,564.8k,"[""40"", ""564.8k"", ""0.24"", ""1.4k""]","[""0.24%""]",Anais Zanotti | Plant-Based Metabolic Coach for Women 40+ | @anaiszanotti | 564.8k | 0.24% | 1.4k | Save,"[""Anais Zanotti | Plant-Based Metabolic Coach for Women 40+"", ""@anaiszanotti"", ""564.8k"", ""0.24%"", ""1.4k"", ""Save""]",,Anais Zanotti | Plant-Based Metabolic Coach for Women 40+,@anaiszanotti,564.8k,0.24%,1.4k,Save,,,,,,
2026-03-26T10:57:04,8,13,Ethan Benard,@ethanbenard,564.2k,2.76%,2.76,"[""564.2k"", ""2.76"", ""15.6k""]","[""2.76%""]",Ethan Benard | @ethanbenard | 564.2k | 2.76% | 15.6k | Save,"[""Ethan Benard"", ""@ethanbenard"", ""564.2k"", ""2.76%"", ""15.6k"", ""Save""]",,Ethan Benard,@ethanbenard,564.2k,2.76%,15.6k,Save,,,,,,
2026-03-26T10:57:04,8,14,"Meg Kilcup, PharmD, IHP",@awholehealthlife,561.4k,0.08%,0.08,"[""561.4k"", ""0.08"", ""460""]","[""0.08%""]","Meg Kilcup, PharmD, IHP | @awholehealthlife | 561.4k | 0.08% | 460 | Save","[""Meg Kilcup, PharmD, IHP"", ""@awholehealthlife"", ""561.4k"", ""0.08%"", ""460"", ""Save""]",,"Meg Kilcup, PharmD, IHP",@awholehealthlife,561.4k,0.08%,460,Save,,,,,,
2026-03-26T10:57:04,8,15,Heidi Lane Powell,@realheidipowell,555.2k,0.21%,0.21,"[""555.2k"", ""0.21"", ""1.2k""]","[""0.21%""]",Heidi Lane Powell | @realheidipowell | 555.2k | 0.21% | 1.2k | Save,"[""Heidi Lane Powell"", ""@realheidipowell"", ""555.2k"", ""0.21%"", ""1.2k"", ""Save""]",,Heidi Lane Powell,@realheidipowell,555.2k,0.21%,1.2k,Save,,,,,,
2026-03-26T10:57:39,9,1,Chynthia Bromley | The Farmacy,@thefarmacyreal,552.9k,0.66%,0.66,"[""552.9k"", ""0.66"", ""3.7k""]","[""0.66%""]",Chynthia Bromley | The Farmacy | @thefarmacyreal | 552.9k | 0.66% | 3.7k | Save,"[""Chynthia Bromley | The Farmacy"", ""@thefarmacyreal"", ""552.9k"", ""0.66%"", ""3.7k"", ""Save""]",,Chynthia Bromley | The Farmacy,@thefarmacyreal,552.9k,0.66%,3.7k,Save,,,,,,
2026-03-26T10:57:39,9,2,"Jess Bippen, MS, RD",@nourishedbynutrition,552.3k,0.16%,0.16,"[""552.3k"", ""0.16"", ""891""]","[""0.16%""]","Jess Bippen, MS, RD | @nourishedbynutrition | 552.3k | 0.16% | 891 | Save","[""Jess Bippen, MS, RD"", ""@nourishedbynutrition"", ""552.3k"", ""0.16%"", ""891"", ""Save""]",,"Jess Bippen, MS, RD",@nourishedbynutrition,552.3k,0.16%,891,Save,,,,,,
2026-03-26T10:57:39,9,3,Rochelle T. Parks,@rochelletparks,552.2k,0.14%,0.14,"[""552.2k"", ""0.14"", ""758""]","[""0.14%""]",Rochelle T. Parks | @rochelletparks | 552.2k | 0.14% | 758 | Save,"[""Rochelle T. Parks"", ""@rochelletparks"", ""552.2k"", ""0.14%"", ""758"", ""Save""]",,Rochelle T. Parks,@rochelletparks,552.2k,0.14%,758,Save,,,,,,
2026-03-26T10:57:39,9,4,Dr. Blake Livingood,@drlivingood,551.1k,0.29%,0.29,"[""551.1k"", ""0.29"", ""1.6k""]","[""0.29%""]",Dr. Blake Livingood | @drlivingood | 551.1k | 0.29% | 1.6k | Save,"[""Dr. Blake Livingood"", ""@drlivingood"", ""551.1k"", ""0.29%"", ""1.6k"", ""Save""]",,Dr. Blake Livingood,@drlivingood,551.1k,0.29%,1.6k,Save,,,,,,
2026-03-26T10:57:39,9,5,"Fitness, Nutrition & Health Tips",@fitnesstipsdaily,551k,0.21%,0.21,"[""551k"", ""0.21"", ""1.1k""]","[""0.21%""]","Fitness, Nutrition & Health Tips | @fitnesstipsdaily | 551k | 0.21% | 1.1k | Save","[""Fitness, Nutrition & Health Tips"", ""@fitnesstipsdaily"", ""551k"", ""0.21%"", ""1.1k"", ""Save""]",,"Fitness, Nutrition & Health Tips",@fitnesstipsdaily,551k,0.21%,1.1k,Save,,,,,,
2026-03-26T10:57:39,9,6,Health | Neuroscience | Science,@theneurofactory,547.1k,1.74%,1.74,"[""547.1k"", ""1.74"", ""9.5k""]","[""1.74%""]",Health | Neuroscience | Science | @theneurofactory | 547.1k | 1.74% | 9.5k | Save,"[""Health | Neuroscience | Science"", ""@theneurofactory"", ""547.1k"", ""1.74%"", ""9.5k"", ""Save""]",,Health | Neuroscience | Science,@theneurofactory,547.1k,1.74%,9.5k,Save,,,,,,
2026-03-26T10:57:39,9,7,Melissa Riley | Certified Health + Nutrition Coach,@thebalanceroutine,543.9k,0.6%,0.6,"[""543.9k"", ""0.6"", ""3.3k""]","[""0.6%""]",Melissa Riley | Certified Health + Nutrition Coach | @thebalanceroutine | 543.9k | 0.6% | 3.3k | Save,"[""Melissa Riley | Certified Health + Nutrition Coach"", ""@thebalanceroutine"", ""543.9k"", ""0.6%"", ""3.3k"", ""Save""]",,Melissa Riley | Certified Health + Nutrition Coach,@thebalanceroutine,543.9k,0.6%,3.3k,Save,,,,,,
2026-03-26T10:57:39,9,8,"Leigh Erin Connealy, M.D.",@connealymd,532.9k,0.37%,0.37,"[""532.9k"", ""0.37"", ""1.9k""]","[""0.37%""]","Leigh Erin Connealy, M.D. | @connealymd | 532.9k | 0.37% | 1.9k | Save","[""Leigh Erin Connealy, M.D."", ""@connealymd"", ""532.9k"", ""0.37%"", ""1.9k"", ""Save""]",,"Leigh Erin Connealy, M.D.",@connealymd,532.9k,0.37%,1.9k,Save,,,,,,
2026-03-26T10:57:39,9,9,Ryan Carter | Nutritionist 🌞💧🧲,@livevitae,531.8k,0.07%,0.07,"[""531.8k"", ""0.07"", ""377""]","[""0.07%""]",Ryan Carter | Nutritionist 🌞💧🧲 | @livevitae | 531.8k | 0.07% | 377 | Save,"[""Ryan Carter | Nutritionist \ud83c\udf1e\ud83d\udca7\ud83e\uddf2"", ""@livevitae"", ""531.8k"", ""0.07%"", ""377"", ""Save""]",,Ryan Carter | Nutritionist 🌞💧🧲,@livevitae,531.8k,0.07%,377,Save,,,,,,
2026-03-26T10:57:39,9,10,Living Springs Retreat,@living_springs_retreat,530.4k,0.01%,0.01,"[""530.4k"", ""0.01"", ""68""]","[""0.01%""]",Living Springs Retreat | @living_springs_retreat | 530.4k | 0.01% | 68 | Save,"[""Living Springs Retreat"", ""@living_springs_retreat"", ""530.4k"", ""0.01%"", ""68"", ""Save""]",,Living Springs Retreat,@living_springs_retreat,530.4k,0.01%,68,Save,,,,,,
2026-03-26T10:57:39,9,11,Dr. Joseph Mercola,@drmercola,529.8k,0.01%,0.01,"[""529.8k"", ""0.01"", ""78""]","[""0.01%""]",Dr. Joseph Mercola | @drmercola | 529.8k | 0.01% | 78 | Save,"[""Dr. Joseph Mercola"", ""@drmercola"", ""529.8k"", ""0.01%"", ""78"", ""Save""]",,Dr. Joseph Mercola,@drmercola,529.8k,0.01%,78,Save,,,,,,
2026-03-26T10:57:39,9,12,Greater Wellness and Wellbeing,@lijiwellness,529.1k,0.05%,0.05,"[""529.1k"", ""0.05"", ""271""]","[""0.05%""]",Greater Wellness and Wellbeing | @lijiwellness | 529.1k | 0.05% | 271 | Save,"[""Greater Wellness and Wellbeing"", ""@lijiwellness"", ""529.1k"", ""0.05%"", ""271"", ""Save""]",,Greater Wellness and Wellbeing,@lijiwellness,529.1k,0.05%,271,Save,,,,,,
2026-03-26T10:57:39,9,13,Bradley Campbell,@drbradleycampbell,527.6k,0.27%,0.27,"[""527.6k"", ""0.27"", ""1.4k""]","[""0.27%""]",Bradley Campbell | @drbradleycampbell | 527.6k | 0.27% | 1.4k | Save,"[""Bradley Campbell"", ""@drbradleycampbell"", ""527.6k"", ""0.27%"", ""1.4k"", ""Save""]",,Bradley Campbell,@drbradleycampbell,527.6k,0.27%,1.4k,Save,,,,,,
2026-03-26T10:57:39,9,14,Heather Gordon | Project Goods,@heathergordonmedia,525.4k,0.21%,0.21,"[""525.4k"", ""0.21"", ""1.1k""]","[""0.21%""]",Heather Gordon | Project Goods | @heathergordonmedia | 525.4k | 0.21% | 1.1k | Save,"[""Heather Gordon | Project Goods"", ""@heathergordonmedia"", ""525.4k"", ""0.21%"", ""1.1k"", ""Save""]",,Heather Gordon | Project Goods,@heathergordonmedia,525.4k,0.21%,1.1k,Save,,,,,,
2026-03-26T10:57:39,9,15,Men Health Secrets,@men_healthsecrets,519.1k,0.17%,0.17,"[""519.1k"", ""0.17"", ""867""]","[""0.17%""]",Men Health Secrets | @men_healthsecrets | 519.1k | 0.17% | 867 | Save,"[""Men Health Secrets"", ""@men_healthsecrets"", ""519.1k"", ""0.17%"", ""867"", ""Save""]",,Men Health Secrets,@men_healthsecrets,519.1k,0.17%,867,Save,,,,,,
2026-03-26T10:58:14,10,1,Dr. Suzi Schulman,@dr.suzischulman,516.2k,0.16%,0.16,"[""516.2k"", ""0.16"", ""830""]","[""0.16%""]",Dr. Suzi Schulman | @dr.suzischulman | 516.2k | 0.16% | 830 | Save,"[""Dr. Suzi Schulman"", ""@dr.suzischulman"", ""516.2k"", ""0.16%"", ""830"", ""Save""]",,Dr. Suzi Schulman,@dr.suzischulman,516.2k,0.16%,830,Save,,,,,,
2026-03-26T10:58:14,10,2,Heart & Soil,@heartandsoilsupplements,515.6k,0.23%,0.23,"[""515.6k"", ""0.23"", ""1.2k""]","[""0.23%""]",Heart & Soil | @heartandsoilsupplements | 515.6k | 0.23% | 1.2k | Save,"[""Heart & Soil"", ""@heartandsoilsupplements"", ""515.6k"", ""0.23%"", ""1.2k"", ""Save""]",,Heart & Soil,@heartandsoilsupplements,515.6k,0.23%,1.2k,Save,,,,,,
2026-03-26T10:58:14,10,3,Chris Wark,@chrisbeatcancer,509.7k,0.32%,0.32,"[""509.7k"", ""0.32"", ""1.6k""]","[""0.32%""]",Chris Wark | @chrisbeatcancer | 509.7k | 0.32% | 1.6k | Save,"[""Chris Wark"", ""@chrisbeatcancer"", ""509.7k"", ""0.32%"", ""1.6k"", ""Save""]",,Chris Wark,@chrisbeatcancer,509.7k,0.32%,1.6k,Save,,,,,,
2026-03-26T10:58:14,10,4,MANIFESTABLE GLOW UP,@manifestableglowup,506.5k,,,"[""506.5k""]",[],MANIFESTABLE GLOW UP | @manifestableglowup | 506.5k | Likes are hidden | Likes are hidden | Save,"[""MANIFESTABLE GLOW UP"", ""@manifestableglowup"", ""506.5k"", ""Likes are hidden"", ""Likes are hidden"", ""Save""]","er_missing,engagement_missing",MANIFESTABLE GLOW UP,@manifestableglowup,506.5k,Likes are hidden,Likes are hidden,Save,,,,,,
2026-03-26T10:58:14,10,5,Natalia Naila | Health Coach and Longevity Biohacker,@natalianaila,504.8k,0.91%,0.91,"[""504.8k"", ""0.91"", ""4.6k""]","[""0.91%""]",Natalia Naila | Health Coach and Longevity Biohacker | @natalianaila | 504.8k | 0.91% | 4.6k | Save,"[""Natalia Naila | Health Coach and Longevity Biohacker"", ""@natalianaila"", ""504.8k"", ""0.91%"", ""4.6k"", ""Save""]",,Natalia Naila | Health Coach and Longevity Biohacker,@natalianaila,504.8k,0.91%,4.6k,Save,,,,,,
2026-03-26T10:58:14,10,6,Beth Wilkas Feraco,@bethferacofitness,502.1k,0.37%,0.37,"[""502.1k"", ""0.37"", ""1.9k""]","[""0.37%""]",Beth Wilkas Feraco | @bethferacofitness | 502.1k | 0.37% | 1.9k | Save,"[""Beth Wilkas Feraco"", ""@bethferacofitness"", ""502.1k"", ""0.37%"", ""1.9k"", ""Save""]",,Beth Wilkas Feraco,@bethferacofitness,502.1k,0.37%,1.9k,Save,,,,,,
2026-03-26T10:58:14,10,7,"Chris DeHollander, Midlife Health Coach",@functionalhealthcoachchris2.0,0,0.05%,499.3k,"[""0"", ""499.3k"", ""0.05"", ""251""]","[""0.05%""]","Chris DeHollander, Midlife Health Coach | @functionalhealthcoachchris2.0 | 499.3k | 0.05% | 251 | Save","[""Chris DeHollander, Midlife Health Coach"", ""@functionalhealthcoachchris2.0"", ""499.3k"", ""0.05%"", ""251"", ""Save""]",,"Chris DeHollander, Midlife Health Coach",@functionalhealthcoachchris2.0,499.3k,0.05%,251,Save,,,,,,
2026-03-26T10:58:14,10,8,Cohnan Kotarski,@cohnankotarski,499.3k,0.04%,0.04,"[""499.3k"", ""0.04"", ""177""]","[""0.04%""]",Cohnan Kotarski | @cohnankotarski | 499.3k | 0.04% | 177 | Save,"[""Cohnan Kotarski"", ""@cohnankotarski"", ""499.3k"", ""0.04%"", ""177"", ""Save""]",,Cohnan Kotarski,@cohnankotarski,499.3k,0.04%,177,Save,,,,,,
2026-03-26T10:58:14,10,9,Longevity ┃Healthspan,@extend_podcast,496.7k,0.01%,0.01,"[""496.7k"", ""0.01"", ""41""]","[""0.01%""]",Longevity ┃Healthspan | @extend_podcast | 496.7k | 0.01% | 41 | Save,"[""Longevity \u2503Healthspan"", ""@extend_podcast"", ""496.7k"", ""0.01%"", ""41"", ""Save""]",,Longevity ┃Healthspan,@extend_podcast,496.7k,0.01%,41,Save,,,,,,
2026-03-26T10:58:14,10,10,🏡 Home Remedies | Health Tips,@natural.nutritions,489k,0.09%,0.09,"[""489k"", ""0.09"", ""417""]","[""0.09%""]",🏡 Home Remedies | Health Tips | @natural.nutritions | 489k | 0.09% | 417 | Save,"[""\ud83c\udfe1 Home Remedies | Health Tips"", ""@natural.nutritions"", ""489k"", ""0.09%"", ""417"", ""Save""]",,🏡 Home Remedies | Health Tips,@natural.nutritions,489k,0.09%,417,Save,,,,,,
2026-03-26T10:58:14,10,11,Tobias Richter,@tobiasrichter_,485.6k,0.51%,0.51,"[""485.6k"", ""0.51"", ""2.5k""]","[""0.51%""]",Tobias Richter | @tobiasrichter_ | 485.6k | 0.51% | 2.5k | Save,"[""Tobias Richter"", ""@tobiasrichter_"", ""485.6k"", ""0.51%"", ""2.5k"", ""Save""]",,Tobias Richter,@tobiasrichter_,485.6k,0.51%,2.5k,Save,,,,,,
2026-03-26T10:58:14,10,12,"Clay Moss, M.D.",@drclaymoss,483.7k,0.22%,0.22,"[""483.7k"", ""0.22"", ""1.1k""]","[""0.22%""]","Clay Moss, M.D. | @drclaymoss | 483.7k | 0.22% | 1.1k | Save","[""Clay Moss, M.D."", ""@drclaymoss"", ""483.7k"", ""0.22%"", ""1.1k"", ""Save""]",,"Clay Moss, M.D.",@drclaymoss,483.7k,0.22%,1.1k,Save,,,,,,
2026-03-26T10:58:14,10,13,Zoe Leon,@yoga.burn,479.6k,0.01%,0.01,"[""479.6k"", ""0.01"", ""36""]","[""0.01%""]",Zoe Leon | @yoga.burn | 479.6k | 0.01% | 36 | Save,"[""Zoe Leon"", ""@yoga.burn"", ""479.6k"", ""0.01%"", ""36"", ""Save""]",,Zoe Leon,@yoga.burn,479.6k,0.01%,36,Save,,,,,,
2026-03-26T10:58:14,10,14,Rebecca Faria,@detoxbyrebecca,473.9k,1.29%,1.29,"[""473.9k"", ""1.29"", ""6.1k""]","[""1.29%""]",Rebecca Faria | @detoxbyrebecca | 473.9k | 1.29% | 6.1k | Save,"[""Rebecca Faria"", ""@detoxbyrebecca"", ""473.9k"", ""1.29%"", ""6.1k"", ""Save""]",,Rebecca Faria,@detoxbyrebecca,473.9k,1.29%,6.1k,Save,,,,,,
2026-03-26T10:58:14,10,15,Jules | Scientist (MS) | Data Science | Neuroscience-Trained,@brainbodybyjules,471.8k,0.48%,0.48,"[""471.8k"", ""0.48"", ""2.3k""]","[""0.48%""]",Jules | Scientist (MS) | Data Science | Neuroscience-Trained | @brainbodybyjules | 471.8k | 0.48% | 2.3k | Save,"[""Jules | Scientist (MS) | Data Science | Neuroscience-Trained"", ""@brainbodybyjules"", ""471.8k"", ""0.48%"", ""2.3k"", ""Save""]",,Jules | Scientist (MS) | Data Science | Neuroscience-Trained,@brainbodybyjules,471.8k,0.48%,2.3k,Save,,,,,,
